Reactor name;Reactor type;Reactor design;Assembly identifier;Rod identifier;Sample identifier;Estimated burnup;e. U235;e. Pu;e. Pu239 + Pu241;SFCompo sample ref;Measurement type;Item;Z;A;I;Value;Unit;Concentration;Concentration Unit;Sigma;Uncertainty
Beznau-1;PWR;Westinghouse;M109;B6;BM4D;37.9 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|B6|BM4D;Other;Burnup %FIMA;;;;4.29;;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Am241/Am;95;241;0;0.64194;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Am243/Am;95;243;0;0.35806;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Ce140/Ce;58;140;0;0.52571;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Ce142/Ce;58;142;0;0.47229;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Ce144/Ce;58;144;0;0.002;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Cs133/Cs;55;133;0;0.3894;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Cs134/Cs;55;134;0;0.01105;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Cs135/Cs;55;135;0;0.2426;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Cs137/Cs;55;137;0;0.35694;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Eu151/Eu;63;151;0;0.00924;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Eu153/Eu;63;153;0;0.81113;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Eu154/Eu;63;154;0;0.14792;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Eu155/Eu;63;155;0;0.03171;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Gd154/Gd;64;154;0;0.09033;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Gd155/Gd;64;155;0;0.02777;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Gd156/Gd;64;156;0;0.67939;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Gd158/Gd;64;158;0;0.18261;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Gd160/Gd;64;160;0;0.0199;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Nd142/Nd;60;142;0;0.00521;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Nd143/Nd;60;143;0;0.20749;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Nd144/Nd;60;144;0;0.27232;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Nd145/Nd;60;145;0;0.16607;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Nd146/Nd;60;146;0;0.17685;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Nd148/Nd;60;148;0;0.10678;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Nd150/Nd;60;150;0;0.06528;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Pu238/Pu;94;238;0;0.031556;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Pu239/Pu;94;239;0;0.351648;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Pu240/Pu;94;240;0;0.35018;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Pu241/Pu;94;241;0;0.148393;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Pu242/Pu;94;242;0;0.118223;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Sm147/Sm;62;147;0;0.22395;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Sm148/Sm;62;148;0;0.1825;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Sm149/Sm;62;149;0;0.00564;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Sm150/Sm;62;150;0;0.33797;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Sm151/Sm;62;151;0;0.02152;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Sm152/Sm;62;152;0;0.15384;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;Sm154/Sm;62;154;0;0.07459;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;U234/U;92;234;0;0.00009;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;U235/U;92;235;0;0.001014;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;U236/U;92;236;0;0.000306;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Atom Ratio;U238/U;92;238;0;0.99859;mol/mol;;;;
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Ag109;47;109;0;0.087;mg/gFueli;0.09869;mg/gUi;2;1.93 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Ag109;47;109;0;0.0895;mg/gFueli;0.1015;mg/gUi;2;16.64 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Am241;95;241;0;1.56;mg/gFueli;1.770;mg/gUi;2;3.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Am241;95;241;0;2.4;mg/gFueli;2.723;mg/gUi;2;19.72 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Am242m;95;242;1;0.0141;mg/gFueli;0.01599;mg/gUi;2;10.6 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Am242m;95;242;1;0.0161;mg/gFueli;0.01826;mg/gUi;2;20.71 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Am243;95;243;0;0.984;mg/gFueli;1.116;mg/gUi;2;3.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Am243;95;243;0;1.12;mg/gFueli;1.271;mg/gUi;2;20.1 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Ce144;58;144;0;0.000751;mg/gFueli;0.0008519;mg/gUi;2;10.73 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Ce144;58;144;0;0.00802;mg/gFueli;0.009098;mg/gUi;2;9.02 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cm242;96;242;0;0.000301;mg/gFueli;0.0003415;mg/gUi;2;3.5 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cm243;96;243;0;0.00791;mg/gFueli;0.008973;mg/gUi;2;6.46 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cm244;96;244;0;0.458;mg/gFueli;0.5195;mg/gUi;2;2.61 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cm244;96;244;0;0.535;mg/gFueli;0.6069;mg/gUi;2;1.8 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cm245;96;245;0;0.0588;mg/gFueli;0.06670;mg/gUi;2;2.93 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cm245;96;245;0;0.0644;mg/gFueli;0.07305;mg/gUi;2;5.39 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cm246;96;246;0;0.00651;mg/gFueli;0.007385;mg/gUi;2;3.63 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cm246;96;246;0;0.00702;mg/gFueli;0.007963;mg/gUi;2;20.1 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cs133;55;133;0;1.32;mg/gFueli;1.497;mg/gUi;2;1.99 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cs133;55;133;0;1.42;mg/gFueli;1.611;mg/gUi;2;4.12 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cs134;55;134;0;0.0189;mg/gFueli;0.02144;mg/gUi;2;4.55 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cs134;55;134;0;0.0374;mg/gFueli;0.04243;mg/gUi;2;2.04 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cs135;55;135;0;0.845;mg/gFueli;0.9586;mg/gUi;2;1.99 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cs135;55;135;0;0.928;mg/gFueli;1.053;mg/gUi;2;4.2 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cs137;55;137;0;1.36;mg/gFueli;1.543;mg/gUi;2;1.96 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Cs137;55;137;0;1.42;mg/gFueli;1.611;mg/gUi;2;4.13 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Eu151;63;151;0;0.00085;mg/gFueli;0.0009642;mg/gUi;2;2.1 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Eu151;63;151;0;0.00159;mg/gFueli;0.001804;mg/gUi;2;59.43 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Eu153;63;153;0;0.194;mg/gFueli;0.2201;mg/gUi;2;3.87 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Eu153;63;153;0;0.196;mg/gFueli;0.2223;mg/gUi;2;0.67 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Eu154;63;154;0;0.0368;mg/gFueli;0.04175;mg/gUi;2;4.31 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Eu154;63;154;0;0.0369;mg/gFueli;0.04186;mg/gUi;2;3.01 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Eu155;63;155;0;0.00781;mg/gFueli;0.008860;mg/gUi;2;5.7 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Eu155;63;155;0;0.00944;mg/gFueli;0.01071;mg/gUi;2;4.55 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Gd154;64;154;0;0.0271;mg/gFueli;0.03074;mg/gUi;2;2.97 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Gd155;64;155;0;0.00665;mg/gFueli;0.007544;mg/gUi;2;5 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Gd155;64;155;0;0.00937;mg/gFueli;0.01063;mg/gUi;2;3.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Gd156;64;156;0;0.153;mg/gFueli;0.1736;mg/gUi;2;1.36 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Gd158;64;158;0;0.0415;mg/gFueli;0.04708;mg/gUi;2;2.21 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Gd160;64;160;0;0.00336;mg/gFueli;0.003812;mg/gUi;2;6.88 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Mo95;42;95;0;0.596;mg/gFueli;0.6761;mg/gUi;2;13.34 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Mo95;42;95;0;0.607;mg/gFueli;0.6886;mg/gUi;2;3.9 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd142;60;142;0;0.0165;mg/gFueli;0.01872;mg/gUi;2;9.74 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd142;60;142;0;0.018;mg/gFueli;0.02042;mg/gUi;2;10.01 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd143;60;143;0;0.88;mg/gFueli;0.9983;mg/gUi;2;9.79 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd143;60;143;0;0.9;mg/gFueli;1.021;mg/gUi;2;0.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd144;60;144;0;1.16;mg/gFueli;1.316;mg/gUi;2;9.79 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd144;60;144;0;1.18;mg/gFueli;1.339;mg/gUi;2;0.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd145;60;145;0;0.7;mg/gFueli;0.7941;mg/gUi;2;9.93 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd145;60;145;0;0.701;mg/gFueli;0.7952;mg/gUi;2;0.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd146;60;146;0;0.74;mg/gFueli;0.8394;mg/gUi;2;0.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd146;60;146;0;0.746;mg/gFueli;0.8463;mg/gUi;2;9.69 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd148;60;148;0;0.443;mg/gFueli;0.5025;mg/gUi;2;0.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd148;60;148;0;0.451;mg/gFueli;0.5116;mg/gUi;2;9.86 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd150;60;150;0;0.265;mg/gFueli;0.3006;mg/gUi;2;0.58 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Nd150;60;150;0;0.271;mg/gFueli;0.3074;mg/gUi;2;10.26 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Np237;93;237;0;0.15;mg/gFueli;0.1702;mg/gUi;2;12.02 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pm147;61;147;0;0.0641;mg/gFueli;0.07271;mg/gUi;2;8.41 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pu238;94;238;0;0.995;mg/gFueli;1.129;mg/gUi;2;3.91 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pu238;94;238;0;1.11;mg/gFueli;1.259;mg/gUi;2;3.05 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pu239;94;239;0;11;mg/gFueli;12.48;mg/gUi;2;2.52 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pu239;94;239;0;11.9;mg/gFueli;13.50;mg/gUi;2;0.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pu240;94;240;0;10.9;mg/gFueli;12.36;mg/gUi;2;2.38 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pu240;94;240;0;11.8;mg/gFueli;13.39;mg/gUi;2;0.56 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pu241;94;241;0;4.32;mg/gFueli;4.901;mg/gUi;2;2.38 %
Beznau-1;PWR;Westinghouse;M109;D3;BM1;47 GW*d/tHMi;0.237 wt%;6.011 wt%;70.506 wt%;BEZ-1|M109|D3|BM1;Isotopic Concentration;Pu241;94;241;0;4.99;mg/gFueli;5.661;mg/gUi;2;0.56 %
